account_id,user_id,balance,type
10255,5143,134834.25,savings
10256,5144,20263.59,savings
10257,5144,3724.65,checking
10258,5144,6073.61,savings
10259,5145,441.77,checking
10260,5145,9901.58,savings
10261,5145,8727.96,checking
10262,5146,3718.85,checking
10263,5146,2320.08,savings
10264,5146,11118.76,savings
10265,5147,15358.76,checking
10266,5147,2963.89,checking
10267,5148,146001.38,savings
10268,5149,12299.1,checking
10269,5150,7591.12,checking
10270,5150,5714.3,checking
10271,5151,8443.6,checking
10272,5151,7665.36,checking
10273,5151,9318.09,checking
10274,5152,7131.7,checking
10275,5153,10780.25,savings
10276,5153,4213.51,checking
10277,5154,7688.5,checking
10278,5155,3840.15,checking
10279,5155,101630.22,savings
10280,5156,4121.33,checking
10281,5156,2621.61,savings
10282,5157,805.74,savings
10283,5157,12341.53,savings
10284,5157,1998.0,checking
10285,5158,7847.98,checking
10286,5158,1490.37,savings
10287,5159,17295.27,checking
10288,5160,3484.11,savings
10289,5160,20354.12,savings
10290,5161,7997.31,checking
10291,5162,152322.54,savings
10292,5162,12269.19,savings
10293,5162,2235.68,checking
10294,5163,7340.68,checking
10295,5163,95580.61,savings
10296,5164,2900.88,savings
10297,5164,9394.5,checking
10298,5165,196314.27,savings
10299,5166,2258.52,savings
10300,5166,24693.91,savings
10301,5166,13912.1,checking
10302,5167,4773.27,checking
10303,5167,23886.01,savings
10304,5167,3463.64,checking
10305,5168,24604.4,savings
10306,5168,14309.44,savings
10307,5168,3857.78,checking
10308,5169,3904.53,savings
10309,5170,11727.08,savings
10310,5170,3850.4,checking
10311,5171,8585.82,checking
10312,5171,4675.27,checking
10313,5171,66474.99,savings
10314,5172,6217.73,checking
10315,5173,3436.97,checking
10316,5173,111.34,checking
10317,5174,3055.02,checking
10318,5174,3194.65,checking
10319,5174,6867.61,savings
10320,5175,22376.63,checking
10321,5175,4740.46,checking
10322,5176,11263.41,checking
10323,5176,7820.18,savings
10324,5177,4921.36,savings
10325,5178,1103.37,checking
10326,5178,2612.09,checking
10327,5179,2815.32,savings
10328,5179,9414.43,checking
10329,5180,13592.31,savings
10330,5181,4961.59,savings
10331,5181,4927.6,savings
10332,5182,1395.37,checking
10333,5182,3714.33,savings
10334,5182,21486.7,savings
10335,5183,3303.55,savings
10336,5183,69457.38,savings
10337,5183,3508.09,checking
10338,5184,2348.89,checking
10339,5184,6715.07,checking
10340,5184,2117.82,savings
10341,5185,5703.21,checking
10342,5185,5981.57,checking
10343,5185,11215.13,savings
10344,5186,1134.34,checking
10345,5186,23946.32,savings
10346,5186,4776.23,savings
10347,5187,4633.66,savings
10348,5187,24296.75,savings
10349,5188,23828.65,savings
10350,5189,48614.53,savings
10351,5190,7766.03,savings
10352,5190,1679.94,checking
10353,5191,4603.59,checking
10354,5191,46183.26,checking
10355,5191,2707.45,checking
10356,5192,6764.02,savings
10357,5192,16539.79,savings
10358,5192,4557.41,savings
10359,5193,7570.95,savings
10360,5193,144282.19,savings
10361,5193,2846.12,savings
10362,5194,1385.12,checking
10363,5194,906.26,checking
10364,5194,10633.68,savings
10365,5195,1439.03,checking
10366,5195,3031.48,checking
10367,5196,9183.94,checking
10368,5196,3614.28,checking
10369,5197,94635.62,savings
10370,5197,7458.84,checking
10371,5198,4326.02,checking
10372,5198,1082.7,savings
10373,5199,37848.56,savings
10374,5199,2255.23,checking
10375,5199,4955.95,checking
10376,5200,2801.06,checking
10377,5201,8073.1,checking
10378,5201,5783.39,checking
10379,5201,2495.58,savings
10380,5202,6083.25,checking
10381,5202,9723.02,checking
10382,5202,22625.87,savings
10383,5203,6694.27,checking
10384,5203,14776.39,checking
10385,5204,6745.43,checking
10386,5205,3235.66,checking
10387,5206,1376.88,checking
10388,5206,17307.71,savings
10389,5206,2588.32,savings
10390,5207,15423.83,savings
10391,5207,12888.28,savings
10392,5208,2600.28,checking
10393,5208,4465.47,checking
10394,5208,4116.12,savings
10395,5209,15983.1,savings
10396,5209,4166.16,savings
10397,5209,18877.36,savings
10398,5210,2441.48,savings
10399,5210,17381.96,savings
10400,5211,7564.35,checking
10401,5211,7200.91,checking
10402,5212,98093.96,savings
10403,5212,4692.54,savings
10404,5213,7171.96,checking
10405,5213,5799.25,savings
10406,5213,40368.65,checking
10407,5214,1543.05,savings
10408,5215,89622.33,savings
10409,5215,4471.91,checking
10410,5215,22938.52,savings
10411,5216,48664.22,checking
10412,5217,1239.04,savings
10413,5218,3920.27,savings
10414,5218,10673.13,checking
10415,5219,5702.83,checking
10416,5219,19230.39,savings
10417,5219,7601.37,savings
10418,5220,29779.98,checking
10419,5221,3757.76,checking
10420,5221,6442.88,checking
10421,5221,18109.01,savings
10422,5222,6134.49,checking
10423,5223,10014.04,savings
10424,5224,1194.44,savings
10425,5224,21869.83,savings
10426,5225,6959.98,checking
10427,5226,11523.13,savings
10428,5226,4935.65,savings
10429,5227,7924.92,savings
10430,5227,2295.43,savings
10431,5227,572.71,savings
10432,5228,9309.08,checking
10433,5229,24561.13,savings
10434,5230,2732.87,savings
10435,5231,2748.82,savings
10436,5232,1877.09,savings
10437,5232,11908.32,savings
10438,5233,4792.23,checking
10439,5234,38154.39,checking
10440,5234,6055.36,checking
10441,5234,1711.96,savings
10442,5235,3574.14,checking
10443,5236,20906.66,savings
10444,5237,1443.17,checking
10445,5238,3882.53,savings
10446,5238,170075.87,savings
10447,5238,4050.85,checking
10448,5239,3047.71,savings
10449,5239,2980.86,checking
10450,5239,8885.24,checking
10451,5240,2507.2,checking
10452,5240,5450.76,checking
10453,5240,11801.89,savings
10454,5241,5277.89,checking
10455,5242,19954.86,savings
10456,5243,23738.59,savings
10457,5243,3012.9,savings
10458,5243,22935.82,savings
10459,5244,1602.0,savings
10460,5244,19164.29,savings
10461,5244,8916.79,checking
10462,5245,8810.45,checking
10463,5245,347.35,checking
10464,5246,1674.51,checking
10465,5246,1546.36,checking
10466,5247,5978.75,checking
10467,5247,3440.62,checking
10468,5248,5352.13,checking
10469,5249,1620.96,savings
10470,5249,3574.24,savings
10471,5250,5988.17,checking
10472,5250,1081.42,checking
10473,5251,1958.67,savings
10474,5251,5974.65,checking
10475,5251,7349.0,checking
10476,5252,7388.3,checking
10477,5253,18542.32,savings
10478,5254,737.86,checking
10479,5254,3005.61,checking
10480,5255,2569.4,checking
10481,5255,3969.43,checking
10482,5256,2220.13,checking
10483,5257,1572.38,savings
10484,5257,1290.95,checking
10485,5257,9114.19,savings
10486,5258,3368.88,checking
10487,5259,4681.67,checking
10488,5259,1171.51,savings
10489,5259,12346.09,savings
10490,5260,7947.09,checking
10491,5261,8621.32,savings
10492,5261,5113.51,checking
10493,5261,1683.11,savings
10494,5262,2070.75,checking
10495,5262,2059.23,savings
10496,5263,13912.83,savings
10497,5263,3440.2,checking
10498,5263,2685.9,checking
10499,5264,13.62,checking
10500,5264,3378.36,checking
10501,5265,4229.98,checking
10502,5266,4243.05,checking
10503,5267,2711.1,savings
10504,5267,868.36,savings
10505,5268,14782.93,savings
10506,5268,6491.35,checking
10507,5269,8260.21,checking
10508,5270,5434.74,checking
10509,5270,4023.64,checking
10510,5270,15923.98,savings
10511,5271,4030.01,checking
10512,5272,2977.52,checking
10513,5272,12925.51,savings
10514,5272,3815.41,savings
10515,5273,22846.9,savings
10516,5273,7221.8,checking
10517,5273,2455.52,savings
10518,5274,40302.63,checking
10519,5275,4451.51,savings
10520,5276,5524.99,savings
10521,5276,12215.09,savings
10522,5276,24928.87,savings
10523,5277,11861.01,savings
10524,5278,22533.45,savings
10525,5279,174645.4,savings
10526,5280,9250.47,checking
10527,5281,1390.04,checking
10528,5281,3570.57,savings
10529,5281,2374.81,checking
10530,5282,4034.1,checking
10531,5282,509.91,checking
10532,5283,2252.03,savings
10533,5283,4775.18,checking
10534,5283,4882.83,checking
10535,5284,21919.58,savings
10536,5284,125.09,savings
10537,5284,7125.83,checking
10538,5285,2798.66,checking
10539,5286,6451.11,checking
10540,5286,3045.72,savings
10541,5286,18079.9,savings
10542,5287,2070.37,checking
10543,5288,5706.27,checking
10544,5288,15487.08,savings
10545,5288,7990.39,checking
10546,5289,361.36,checking
10547,5289,3848.37,checking
10548,5290,22333.93,savings
10549,5290,3211.52,checking
10550,5290,6808.09,savings
10551,5291,983.29,checking
10552,5291,3770.17,checking
10553,5292,8065.34,checking
10554,5293,14733.04,savings
10555,5293,18751.0,savings
10556,5293,23473.24,savings
10557,5294,1138.36,checking
10558,5295,4301.22,checking
10559,5296,7467.38,checking
10560,5297,2524.83,savings
10561,5298,2415.91,checking
10562,5298,16911.28,savings
10563,5299,3771.24,savings
10564,5299,4703.82,checking
10565,5300,2189.4,checking
10566,5300,3419.27,checking
10567,5301,244.88,checking
10568,5301,21703.81,savings
10569,5302,140987.51,savings
10570,5302,9718.94,checking
10571,5302,1897.48,savings
10572,5303,6216.06,checking
10573,5303,652.92,savings
10574,5303,2269.82,checking
10575,5304,8148.65,savings
10576,5305,6697.55,checking
10577,5305,13102.92,checking
10578,5305,10733.54,savings
10579,5306,6792.1,checking
10580,5306,24130.96,savings
10581,5307,4445.5,savings
10582,5308,158663.96,savings
10583,5309,1497.32,savings
10584,5309,11090.55,savings
10585,5310,763.91,checking
10586,5311,7341.17,checking
10587,5312,529.53,checking
10588,5313,8827.78,checking
10589,5314,4240.59,savings
10590,5314,7815.26,checking
10591,5314,98016.68,savings
10592,5315,10620.76,savings
10593,5316,18254.67,checking
10594,5317,8281.47,checking
10595,5318,8038.13,checking
10596,5319,4072.27,checking
10597,5319,3138.54,checking
10598,5319,622.91,checking
10599,5320,9692.67,checking
10600,5320,9378.02,checking
10601,5320,21005.81,savings
10602,5321,128654.86,savings
10603,5321,6893.86,checking
10604,5321,13057.26,savings
10605,5322,1411.39,checking
10606,5322,1176.93,savings
10607,5323,18724.18,savings
10608,5323,160689.66,savings
10609,5324,18221.45,savings
10610,5324,7367.81,checking
10611,5324,16141.68,savings
10612,5325,831.71,checking
10613,5325,3907.92,checking
10614,5326,2764.27,checking
10615,5326,9718.36,savings
10616,5326,2260.82,checking
10617,5327,4275.6,checking
10618,5327,3458.13,checking
10619,5328,620.92,savings
10620,5329,3790.55,checking
10621,5329,2798.78,checking
10622,5329,179099.02,savings
10623,5330,47029.3,savings
10624,5330,20718.06,savings
10625,5331,2880.18,checking
10626,5331,6435.18,checking
10627,5331,5924.49,checking
10628,5332,7651.03,checking
10629,5333,9872.84,checking
10630,5333,850.37,checking
10631,5333,12.58,checking
10632,5334,425.21,checking
10633,5334,7977.2,checking
10634,5334,1285.03,savings
10635,5335,30485.92,checking
10636,5335,8204.69,savings
10637,5335,3924.63,checking
10638,5336,8382.63,savings
10639,5337,10178.38,savings
10640,5337,1885.2,checking
10641,5338,119337.83,savings
10642,5339,4051.74,checking
10643,5339,33452.97,savings
10644,5339,118799.72,savings
10645,5340,11363.34,savings
10646,5341,24434.15,checking
10647,5341,7361.58,checking
10648,5342,10251.35,savings
10649,5342,18518.8,savings
10650,5343,4837.54,checking
10651,5343,24276.31,savings
10652,5344,146557.33,savings
10653,5344,37670.35,checking
10654,5344,9716.86,checking
10655,5345,23328.32,savings
10656,5346,99215.33,savings
10657,5347,20142.51,savings
10658,5347,4672.71,checking
10659,5348,23687.16,savings
10660,5349,469.86,savings
10661,5349,24282.35,savings
10662,5350,752.39,savings
10663,5350,3671.64,checking
10664,5351,5086.67,savings
10665,5352,2700.72,savings
10666,5352,3337.69,savings
10667,5352,8743.57,savings
10668,5353,12137.58,savings
10669,5353,705.11,savings
10670,5353,3371.9,savings
10671,5354,1304.87,checking
10672,5355,4811.22,checking
10673,5356,5573.52,checking
10674,5356,1295.87,checking
10675,5357,11319.63,savings
10676,5357,11876.94,savings
10677,5357,127243.27,savings
10678,5358,18454.62,savings
10679,5359,70.86,checking
10680,5359,3489.45,checking
10681,5360,23579.6,checking
10682,5360,4584.57,checking
10683,5361,187271.72,savings
10684,5361,2356.75,savings
10685,5361,12967.11,savings
10686,5362,3175.8,checking
10687,5362,1084.21,checking
10688,5362,5428.73,checking
10689,5363,2698.05,checking
10690,5363,3090.04,savings
10691,5363,23742.68,savings
10692,5364,102810.9,savings
10693,5364,21853.84,savings
10694,5364,4661.43,savings
10695,5365,4138.96,checking
10696,5365,4729.85,savings
10697,5366,7169.9,checking
10698,5366,28655.83,savings
10699,5366,7405.01,checking
10700,5367,21781.42,checking
10701,5367,16169.65,savings
10702,5368,1270.21,checking
10703,5368,116889.74,savings
10704,5368,2795.98,checking
10705,5369,8112.56,checking
10706,5370,23785.32,savings
10707,5370,7002.89,checking
10708,5371,4251.77,checking
10709,5371,1803.68,savings
10710,5371,2486.22,checking
10711,5372,4388.15,savings
10712,5372,21179.23,savings
10713,5372,2203.73,savings
10714,5373,8127.98,checking
10715,5374,1398.73,checking
10716,5375,20126.84,savings
10717,5375,7942.57,checking
10718,5376,21849.3,savings
10719,5377,3007.98,savings
10720,5377,48423.85,checking
10721,5377,7146.36,checking
10722,5378,175017.17,savings
10723,5378,19895.83,savings
10724,5378,14373.41,savings
10725,5379,8251.57,checking
10726,5379,175860.79,savings
10727,5379,14215.66,savings
10728,5380,175664.79,savings
10729,5381,4012.23,checking
10730,5381,288.94,checking
10731,5382,1896.22,savings
10732,5383,3334.76,checking
10733,5383,4492.15,checking
10734,5384,17888.49,savings
10735,5385,4070.21,savings
10736,5385,5154.36,savings
10737,5386,5967.81,checking
10738,5387,616.1,savings
10739,5388,8848.17,savings
10740,5388,8141.11,checking
10741,5389,4689.77,checking
10742,5389,15961.09,checking
10743,5390,9527.2,checking
10744,5390,3515.08,checking
10745,5391,2331.16,savings
10746,5391,3889.3,checking
10747,5392,12171.71,savings
10748,5392,6170.37,checking
10749,5392,4666.0,checking
10750,5393,1528.82,savings
10751,5393,12152.54,savings
10752,5393,107400.11,savings
10753,5394,8286.84,checking
10754,5394,12270.33,savings
10755,5395,1555.43,checking
10756,5395,494.39,checking
10757,5395,15415.49,checking
10758,5396,2873.47,checking
10759,5397,18220.53,savings
10760,5397,30775.57,savings
10761,5397,41489.74,checking
10762,5398,284.07,savings
10763,5398,8753.37,savings
10764,5399,124476.72,savings
10765,5399,139355.34,savings
10766,5400,24798.73,savings
10767,5401,3899.19,checking
10768,5401,4040.3,savings
10769,5401,2948.39,savings
10770,5402,129690.19,savings
10771,5402,2625.17,checking
10772,5402,22130.57,savings
10773,5403,1142.13,savings
10774,5403,18140.59,savings
10775,5403,5403.5,checking
10776,5404,36057.34,checking
10777,5405,1419.6,checking
10778,5406,19092.84,savings
10779,5407,1173.38,savings
10780,5407,8390.3,checking
10781,5407,2029.92,savings
10782,5408,6648.13,checking
10783,5409,960.79,checking
10784,5410,22860.56,savings
10785,5410,10332.87,checking
10786,5411,23390.47,savings
10787,5411,3874.09,checking
10788,5412,130236.29,savings
10789,5412,4686.96,savings
10790,5412,7598.52,checking
10791,5413,1560.94,savings
10792,5413,4063.0,savings
10793,5414,2417.42,savings
10794,5414,9207.67,checking
10795,5414,17534.6,savings
10796,5415,5607.34,checking
10797,5415,127.75,checking
10798,5416,8599.48,savings
10799,5416,216.38,checking
10800,5417,2523.97,checking
10801,5417,12452.29,savings
10802,5417,7530.28,checking
10803,5418,23198.45,savings
10804,5418,4777.36,checking
10805,5419,110927.68,savings
10806,5419,6101.02,savings
10807,5419,143670.18,savings
10808,5420,495.56,checking
10809,5421,2482.84,savings
10810,5422,19112.05,checking
10811,5422,11691.86,savings
10812,5423,11674.52,savings
10813,5424,24360.6,savings
10814,5424,155855.64,savings
10815,5424,9276.49,checking
10816,5425,196.57,checking
10817,5425,230.25,savings
10818,5425,1229.87,savings
10819,5426,1882.36,checking
10820,5426,2374.93,savings
10821,5427,39604.75,checking
10822,5427,10089.28,checking
10823,5427,4274.6,savings
10824,5428,6402.0,checking
10825,5428,13152.21,savings
10826,5428,6939.36,checking
10827,5429,8519.75,checking
10828,5429,7840.69,checking
10829,5430,9591.91,checking
10830,5430,134217.35,savings
10831,5431,11014.46,savings
10832,5431,1933.99,checking
10833,5431,5235.34,savings
10834,5432,1735.32,checking
10835,5432,9430.74,checking
10836,5432,2525.22,checking
10837,5433,6508.84,savings
10838,5433,4426.73,checking
10839,5433,5335.82,checking
10840,5434,4177.96,checking
10841,5435,1654.78,savings
10842,5436,1150.89,checking
10843,5436,11099.55,savings
10844,5436,111761.4,savings
10845,5437,112826.64,savings
10846,5437,5677.42,savings
10847,5437,10274.52,savings
10848,5438,63967.1,savings
10849,5438,15374.93,savings
10850,5439,42567.65,checking
10851,5439,774.59,checking
10852,5440,7192.33,checking
10853,5441,3108.75,savings
10854,5441,27453.89,checking
10855,5441,16117.95,savings
10856,5442,92131.36,savings
10857,5443,36973.54,checking
10858,5443,822.88,checking
10859,5443,108.94,checking
10860,5444,2124.04,checking
10861,5444,2917.93,checking
10862,5444,8083.17,checking
10863,5445,594.43,checking
10864,5445,9277.75,checking
10865,5446,96.44,checking
10866,5446,3438.63,checking
10867,5446,23048.3,checking
10868,5447,2400.91,savings
10869,5447,5270.17,savings
10870,5447,23156.03,savings
10871,5448,6381.39,checking
10872,5448,2572.19,savings
10873,5449,8751.38,savings
10874,5450,6237.29,checking
10875,5451,1229.21,checking
10876,5451,8678.15,checking
10877,5452,4977.97,checking
10878,5452,6780.33,checking
10879,5453,137656.29,savings
10880,5453,43736.08,checking
10881,5454,15960.18,savings
10882,5454,16374.7,savings
10883,5455,5060.29,checking
10884,5455,41446.85,checking
10885,5456,2209.35,checking
10886,5456,20003.7,savings
10887,5457,1130.42,checking
10888,5458,3942.85,checking
10889,5459,6421.04,checking
10890,5459,4798.3,checking
10891,5459,3571.77,savings
10892,5460,369.12,savings
10893,5461,19734.06,savings
10894,5461,5035.9,checking
10895,5461,5958.87,savings
10896,5462,9673.04,checking
10897,5462,254.16,savings
10898,5463,3761.13,savings
10899,5463,4663.54,savings
10900,5463,786.83,checking
10901,5464,4659.61,savings
10902,5465,5299.11,savings
10903,5465,32177.21,savings
10904,5466,5655.58,checking
10905,5466,18772.66,checking
10906,5467,106618.05,savings
10907,5468,4782.76,checking
10908,5468,7571.0,checking
10909,5468,1849.68,checking
10910,5469,2006.99,savings
10911,5469,3263.2,checking
10912,5470,9433.08,checking
10913,5470,103.37,checking
10914,5470,4181.98,savings
10915,5471,1145.43,checking
10916,5472,670.26,checking
10917,5472,152912.32,savings
10918,5472,5136.01,savings
10919,5473,22356.75,checking
10920,5474,7468.88,checking
10921,5474,1104.63,checking
10922,5475,87559.0,savings
10923,5476,6557.85,checking
10924,5476,526.64,checking
10925,5476,2833.81,checking
10926,5477,13284.47,savings
10927,5477,58472.21,savings
10928,5478,13604.8,savings
10929,5478,18596.91,savings
10930,5478,3682.22,savings
10931,5479,1165.71,savings
10932,5479,27312.38,checking
10933,5479,3925.68,savings
10934,5480,36355.38,checking
10935,5480,802.12,savings
10936,5480,1664.98,checking
10937,5481,1584.32,savings
10938,5481,36898.36,checking
10939,5482,3995.01,checking
10940,5482,1769.04,checking
10941,5482,1576.37,checking
10942,5483,4241.07,checking
10943,5483,113133.05,savings
10944,5483,12943.46,savings
10945,5484,6547.54,checking
10946,5484,9899.23,checking
10947,5484,9561.86,checking
10948,5485,4615.62,checking
10949,5486,21720.68,savings
10950,5486,8179.02,savings
10951,5486,45361.94,savings
10952,5487,629.41,savings
10953,5487,8511.8,checking
10954,5487,3862.02,checking
10955,5488,4916.37,checking
10956,5489,7999.27,checking
10957,5489,545.68,savings
10958,5490,78864.78,savings
10959,5490,1930.72,checking
10960,5490,2816.67,savings
10961,5491,19384.21,savings
10962,5491,891.1,checking
10963,5492,34964.27,checking
10964,5492,6098.85,checking
10965,5493,1218.83,checking
10966,5493,4811.98,savings
10967,5493,15075.72,savings
10968,5494,4001.9,checking
10969,5494,17481.28,savings
10970,5495,2151.07,checking
10971,5495,15989.32,checking
10972,5496,4670.4,checking
10973,5497,11948.71,savings
10974,5497,7639.33,checking
10975,5498,4393.31,checking
10976,5498,967.75,checking
10977,5498,954.25,checking
10978,5499,24864.61,savings
10979,5499,10944.63,savings
10980,5499,93019.41,savings
10981,5500,14256.93,savings
10982,5501,116322.1,savings
10983,5501,3943.17,savings
10984,5502,3156.21,checking
10985,5503,775.22,savings
10986,5503,8392.03,checking
10987,5503,2381.22,savings
10988,5504,2002.23,savings
10989,5505,4342.09,savings
10990,5505,24980.72,savings
10991,5506,10887.07,savings
10992,5507,13455.33,savings
10993,5507,13909.34,savings
10994,5507,5200.04,checking
10995,5508,4751.02,checking
10996,5509,2134.1,savings
10997,5510,1842.07,checking
10998,5510,3889.01,savings
10999,5511,347.42,checking
11000,5512,9698.76,checking
11001,5513,4606.63,savings
11002,5513,23553.18,savings
11003,5513,18243.16,savings
11004,5514,4852.82,checking
11005,5514,8370.05,checking
11006,5514,8734.6,savings
11007,5515,36727.51,checking
11008,5516,3435.84,checking
11009,5516,18783.48,savings
11010,5516,14957.55,savings
11011,5517,8677.16,checking
11012,5518,9319.25,checking
11013,5519,5622.22,checking
11014,5519,22687.37,savings
11015,5519,633.31,checking
11016,5520,6206.23,checking
11017,5520,2477.85,checking
11018,5521,24371.17,savings
11019,5522,7156.53,checking
11020,5523,7858.71,savings
11021,5523,1411.83,checking
11022,5523,5910.71,checking
11023,5524,983.04,checking
11024,5524,1695.19,checking
11025,5525,2847.06,savings
11026,5526,2473.71,savings
11027,5526,4921.15,checking
11028,5526,7802.23,checking
11029,5527,24284.79,savings
11030,5527,8034.12,checking
11031,5527,1354.15,checking
11032,5528,4284.18,savings
11033,5528,880.69,checking
11034,5528,1071.13,checking
11035,5529,8363.75,savings
11036,5530,144343.54,savings
11037,5530,10953.24,savings
11038,5531,908.9,savings
11039,5531,38740.73,checking
11040,5531,3748.06,checking
11041,5532,4742.03,checking
11042,5533,618.87,savings
11043,5534,12974.22,savings
11044,5534,2239.28,savings
11045,5535,30846.82,checking
11046,5536,7618.02,checking
11047,5537,47420.44,checking
11048,5537,4826.61,savings
11049,5538,23087.9,savings
11050,5538,3081.7,savings
11051,5538,3263.76,savings
11052,5539,28068.6,checking
11053,5540,5507.54,checking
11054,5540,8333.39,checking
11055,5541,2125.4,checking
11056,5541,6321.26,savings
11057,5542,1223.2,checking
11058,5542,15512.14,savings
11059,5543,528.83,checking
11060,5543,1126.71,checking
11061,5544,1168.37,savings
11062,5545,22289.5,savings
11063,5545,17680.16,checking
11064,5546,9288.75,checking
11065,5547,4842.72,savings
11066,5547,1151.53,savings
11067,5548,4754.07,savings
11068,5548,5565.2,checking
11069,5548,140737.32,savings
11070,5549,6207.69,checking
11071,5550,2145.44,savings
11072,5550,945.13,checking
11073,5550,8375.78,checking
11074,5551,625.79,savings
11075,5551,2188.31,checking
11076,5551,1517.86,savings
11077,5552,943.14,savings
11078,5552,19337.85,savings
11079,5552,185148.88,savings
11080,5553,10754.42,savings
11081,5554,1681.8,savings
11082,5555,17558.17,checking
11083,5555,18213.24,savings
11084,5555,341.58,checking
11085,5556,3009.17,checking
11086,5556,1014.31,checking
11087,5556,17409.55,savings
11088,5557,61435.93,savings
11089,5558,5096.07,checking
11090,5559,9287.48,checking
11091,5560,2607.23,checking
11092,5560,5002.86,checking
11093,5560,131960.77,savings
11094,5561,19571.71,savings
11095,5562,18543.44,savings
11096,5563,127167.09,savings
11097,5563,6018.36,checking
11098,5563,826.59,checking
11099,5564,21882.02,savings
11100,5565,6180.11,checking
11101,5566,6061.2,checking
11102,5566,3749.53,checking
11103,5566,106811.9,savings
11104,5567,1244.73,checking
11105,5568,18663.27,savings
11106,5569,2481.75,savings
11107,5569,6396.55,checking
11108,5570,8456.52,checking
11109,5571,7540.55,checking
11110,5571,2059.55,checking
11111,5572,8027.1,checking
11112,5573,6554.64,checking
11113,5573,2758.11,savings
11114,5573,18586.84,savings
11115,5574,20603.6,checking
11116,5575,7979.83,checking
11117,5575,8873.93,checking
11118,5575,7437.15,checking
11119,5576,38711.85,checking
11120,5576,1361.78,checking
11121,5577,37346.3,checking
11122,5577,23140.05,checking
11123,5577,10633.97,savings
11124,5578,5549.46,checking
11125,5579,62.65,checking
11126,5579,197383.98,savings
11127,5579,8183.3,savings
11128,5580,24078.64,savings
11129,5580,3036.31,savings
11130,5580,670.33,savings
11131,5581,28427.82,savings
11132,5581,24270.19,checking
11133,5581,19325.46,savings
11134,5582,100821.82,savings
11135,5583,2975.14,savings
11136,5583,17246.14,savings
11137,5583,6817.71,savings
11138,5584,3781.64,checking
11139,5584,4193.18,checking
11140,5584,4556.65,checking
11141,5585,2188.13,savings
11142,5585,20878.88,savings
11143,5586,5763.17,checking
11144,5586,2384.65,checking
11145,5586,4390.75,checking
11146,5587,2222.77,checking
11147,5588,2155.14,savings
11148,5588,11745.55,checking
11149,5589,7512.66,checking
11150,5590,8105.64,checking
11151,5590,5331.06,checking
11152,5590,8312.13,checking
11153,5591,3193.11,checking
11154,5591,6614.68,checking
11155,5592,1579.78,checking
11156,5593,8543.95,checking
11157,5593,9951.12,checking
11158,5594,114991.58,savings
11159,5595,11970.08,savings
11160,5596,20118.56,savings
11161,5596,46886.55,checking
11162,5597,5732.73,checking
11163,5598,5355.88,checking
11164,5599,24059.18,savings
11165,5599,2922.55,checking
11166,5599,6598.55,savings
11167,5600,4441.63,checking
11168,5601,27527.22,savings
11169,5602,6531.04,checking
11170,5603,4363.34,checking
11171,5603,3443.75,checking
11172,5603,2364.27,checking
11173,5604,2818.54,checking
11174,5604,21836.73,checking
11175,5604,6988.06,checking
11176,5605,6224.39,checking
11177,5606,4955.18,checking
11178,5606,2067.65,checking
11179,5607,3701.01,checking
11180,5607,15598.19,checking
11181,5608,86581.62,savings
11182,5609,14685.69,savings
11183,5609,5314.49,checking
11184,5610,19038.44,savings
11185,5610,8066.45,checking
11186,5611,3582.16,checking
11187,5612,10147.11,savings
11188,5613,5345.66,checking
11189,5613,5234.41,checking
11190,5614,172.49,checking
11191,5614,2687.41,savings
11192,5614,4166.0,checking
11193,5615,8523.66,savings
11194,5616,1407.43,checking
11195,5617,45110.13,savings
11196,5618,2890.12,savings
11197,5618,18276.13,savings
11198,5619,7742.34,savings
11199,5619,45761.09,checking
11200,5620,2184.11,checking
11201,5621,6739.61,checking
11202,5621,18225.5,savings
11203,5622,4950.04,savings
11204,5622,508.71,savings
11205,5622,24362.21,savings
11206,5623,76738.12,savings
11207,5623,1533.58,savings
11208,5624,35946.62,savings
11209,5624,1856.46,checking
11210,5624,655.23,checking
11211,5625,2191.59,checking
11212,5626,975.05,savings
11213,5627,12914.06,savings
11214,5628,20227.76,savings
11215,5628,724.09,savings
11216,5628,3179.71,savings
11217,5629,2186.56,checking
11218,5630,2255.77,checking
11219,5630,32489.26,checking
11220,5630,4792.51,checking
11221,5631,2170.01,savings
11222,5631,9508.53,checking
11223,5632,48485.11,checking
11224,5632,67.87,checking
11225,5633,24713.92,savings
11226,5633,3510.01,checking
11227,5633,17495.79,savings
11228,5634,9149.27,checking
11229,5634,20903.32,savings
11230,5635,17252.64,savings
11231,5636,12968.19,savings
11232,5636,4058.96,checking
11233,5636,51147.67,savings
11234,5637,4605.69,checking
11235,5637,2973.31,savings
11236,5637,21986.11,savings
11237,5638,1234.63,savings
11238,5638,3754.76,savings
11239,5638,34372.2,checking
11240,5639,1026.66,checking
11241,5639,2279.43,savings
11242,5639,145325.04,savings
11243,5640,4459.99,checking
11244,5641,3139.91,checking
11245,5642,5342.42,checking
11246,5642,21351.46,savings
11247,5642,2929.13,savings
11248,5643,6385.46,checking
11249,5643,23288.92,checking
11250,5644,11372.03,savings
11251,5644,43577.6,checking
11252,5645,1165.27,savings
11253,5646,5054.26,checking
11254,5647,1949.11,checking
11255,5648,8327.61,checking
11256,5649,16805.97,checking
11257,5650,24620.07,savings
11258,5650,7904.92,checking
